PZ7180000020811_DVU	GO:0003824	GJ12748 [Drosophila virilis]
PZ7180000000041_BP	GO:0043060	aldolase
PZ7180000000041_BP	GO:0007094	aldolase
PZ7180000000041_BP	GO:0005524	aldolase
PZ7180000000041_BP	GO:0000705	aldolase
PZ7180000000041_BP	GO:0006096	aldolase
PZ7180000000041_BP	GO:0004332	aldolase
PZ7180000000041_BP	GO:0006468	aldolase
PZ7180000000042_BP	GO:0001666	fructose -bisphosphate aldolase
PZ7180000000042_BP	GO:0016321	fructose -bisphosphate aldolase
PZ7180000000042_BP	GO:0007498	fructose -bisphosphate aldolase
PZ7180000000042_BP	GO:0032837	fructose -bisphosphate aldolase
PZ7180000000042_BP	GO:0004674	fructose -bisphosphate aldolase
PZ7180000000042_BP	GO:0007100	fructose -bisphosphate aldolase
PZ7180000000042_BP	GO:0043060	fructose -bisphosphate aldolase
PZ7180000000042_BP	GO:0007094	fructose -bisphosphate aldolase
PZ7180000000042_BP	GO:0005524	fructose -bisphosphate aldolase
PZ7180000000042_BP	GO:0000705	fructose -bisphosphate aldolase
PZ7180000000042_BP	GO:0006096	fructose -bisphosphate aldolase
PZ7180000000042_BP	GO:0004332	fructose -bisphosphate aldolase
PZ7180000000042_BP	GO:0006468	fructose -bisphosphate aldolase
PZ7180000000043_BP	GO:0001666	fructose -bisphosphate aldolase
PZ7180000000043_BP	GO:0016321	fructose -bisphosphate aldolase
PZ7180000000043_BP	GO:0007498	fructose -bisphosphate aldolase
PZ7180000000043_BP	GO:0032837	fructose -bisphosphate aldolase
PZ7180000000043_BP	GO:0004674	fructose -bisphosphate aldolase
PZ7180000000043_BP	GO:0007100	fructose -bisphosphate aldolase
PZ7180000000043_BP	GO:0043060	fructose -bisphosphate aldolase
PZ7180000000043_BP	GO:0007094	fructose -bisphosphate aldolase
PZ7180000000043_BP	GO:0005524	fructose -bisphosphate aldolase
PZ7180000000043_BP	GO:0000705	fructose -bisphosphate aldolase
PZ7180000000043_BP	GO:0006096	fructose -bisphosphate aldolase
PZ7180000000043_BP	GO:0004332	fructose -bisphosphate aldolase
PZ7180000000043_BP	GO:0006468	fructose -bisphosphate aldolase
PZ7180000000044_BP	GO:0001666	fructose -bisphosphate aldolase
PZ7180000000044_BP	GO:0016321	fructose -bisphosphate aldolase
PZ7180000000044_BP	GO:0007498	fructose -bisphosphate aldolase
PZ7180000000044_BP	GO:0032837	fructose -bisphosphate aldolase
PZ7180000000044_BP	GO:0004672	fructose -bisphosphate aldolase
PZ7180000000044_BP	GO:0007100	fructose -bisphosphate aldolase
PZ7180000000044_BP	GO:0043060	fructose -bisphosphate aldolase
PZ7180000000044_BP	GO:0007094	fructose -bisphosphate aldolase
PZ7180000000044_BP	GO:0000705	fructose -bisphosphate aldolase
PZ7180000000044_BP	GO:0006096	fructose -bisphosphate aldolase
PZ7180000000044_BP	GO:0004332	fructose -bisphosphate aldolase
PZ7180000000044_BP	GO:0006468	fructose -bisphosphate aldolase
PZ7180000000045_BP	GO:0001666	aldolase
PZ7180000000045_BP	GO:0016321	aldolase
PZ7180000000045_BP	GO:0007498	aldolase
PZ7180000000045_BP	GO:0032837	aldolase
PZ7180000000045_BP	GO:0004672	aldolase
PZ7180000000045_BP	GO:0007100	aldolase
PZ7180000000045_BP	GO:0043060	aldolase
PZ7180000000045_BP	GO:0007094	aldolase
PZ7180000000045_BP	GO:0000705	aldolase
PZ7180000000045_BP	GO:0006096	aldolase
PZ7180000000045_BP	GO:0004332	aldolase
PZ7180000000045_BP	GO:0006468	aldolase
PZ7180000000046_BP	GO:0006096	fructose -bisphosphate aldolase
PZ7180000000046_BP	GO:0004332	fructose -bisphosphate aldolase
PZ7180000000016_AW	GO:0006457	subfamily member 7
PZ7180000000016_AW	GO:0031072	subfamily member 7
PZ7180000000020_AW	GO:0005488	-like protein
PZ7180000000026_AW	GO:0005515	-6 protein
PZ7180000000031_AW	GO:0006457	dna-j hsp40
PZ7180000000031_AW	GO:0051082	dna-j hsp40
PZ7180000000031_AW	GO:0006950	dna-j hsp40
PZ7180000000031_AW	GO:0031072	dna-j hsp40
PZ7180000000021_AW	GO:0006457	chaperone protein dnaj
PZ7180000000021_AW	GO:0007224	chaperone protein dnaj
PZ7180000000021_AW	GO:0007275	chaperone protein dnaj
PZ7180000000021_AW	GO:0031072	chaperone protein dnaj
PZ7180000000021_AW	GO:0005113	chaperone protein dnaj
PZ7180000000021_AW	GO:0051082	chaperone protein dnaj
PZ7180000000021_AW	GO:0005741	chaperone protein dnaj
PZ7180000000021_AW	GO:0005829	chaperone protein dnaj
PZ7180000000021_AW	GO:0008270	chaperone protein dnaj
PZ7180000000024_AW	GO:0031072	tetratricopeptide repeat
PZ7180000000019_AW	GO:0006457	dna-j hsp40
PZ7180000000019_AW	GO:0051082	dna-j hsp40
PZ7180000000019_AW	GO:0006950	dna-j hsp40
PZ7180000000019_AW	GO:0031072	dna-j hsp40
PZ7180000000025_AW	GO:0006457	homolog subfamily a member 1
PZ7180000000025_AW	GO:0051082	homolog subfamily a member 1
PZ7180000000025_AW	GO:0031072	homolog subfamily a member 1
PZ7180000000027_AW	GO:0031072	subfamily member 1
PZ7180000000027_AW	GO:0006457	subfamily member 1
PZ7180000000027_AW	GO:0045861	subfamily member 1
PZ7180000000027_AW	GO:0003677	subfamily member 1
PZ7180000000027_AW	GO:0050708	subfamily member 1
PZ7180000000027_AW	GO:0044446	subfamily member 1
PZ7180000000027_AW	GO:0001671	subfamily member 1
PZ7180000000027_AW	GO:0044425	subfamily member 1
PZ7180000000027_AW	GO:0031090	subfamily member 1
PZ7180000000027_AW	GO:0012505	subfamily member 1
PZ7180000000027_AW	GO:0051082	subfamily member 1
PZ7180000000027_AW	GO:0005783	subfamily member 1
PZ7180000000027_AW	GO:0005634	subfamily member 1
PZ7180000000028_AW	GO:0051082	dnaj subfamily b member 5
PZ7180000000029_AW	GO:0005515	subfamily member 12
PZ643_AW	GO:0046872	chaperone protein dnaj
PZ643_AW	GO:0005515	chaperone protein dnaj
PZ643_AW	GO:0006950	chaperone protein dnaj
PZ643_AW	GO:0034960	chaperone protein dnaj
PZ643_AW	GO:0005829	chaperone protein dnaj
PZ643_AW	GO:0044238	chaperone protein dnaj
PZ823_AW	GO:0005515	subfamily member 2
PZ859_AW	GO:0005488	dnaj-like protein
PZ859_AW	GO:0016301	dnaj-like protein
PZ859_AW	GO:0016023	dnaj-like protein
PZ7180000000024_AX	GO:0016803	juvenile hormone epoxide hydrolase
PZ7180000000024_AX	GO:0016020	juvenile hormone epoxide hydrolase
PZ7180000000025_AX	GO:0009636	juvenile hormone epoxide hydrolase
PZ7180000000025_AX	GO:0016020	juvenile hormone epoxide hydrolase
PZ7180000000025_AX	GO:0004301	juvenile hormone epoxide hydrolase
PZ7180000000026_AX	GO:0009636	juvenile hormone epoxide hydrolase
PZ7180000000026_AX	GO:0016020	juvenile hormone epoxide hydrolase
PZ7180000000026_AX	GO:0004301	juvenile hormone epoxide hydrolase
PZ7180000000029_AX	GO:0055114	phospholipid-hydroperoxide glutathione peroxidase
PZ7180000000029_AX	GO:0004602	phospholipid-hydroperoxide glutathione peroxidase
PZ7180000000029_AX	GO:0006979	phospholipid-hydroperoxide glutathione peroxidase
PZ7180000000030_AX	GO:0009636	juvenile hormone epoxide hydrolase
PZ7180000000030_AX	GO:0016020	juvenile hormone epoxide hydrolase
PZ7180000000030_AX	GO:0004301	juvenile hormone epoxide hydrolase
PZ7180000000037_AX	GO:0009636	juvenile hormone epoxide hydrolase
PZ7180000000037_AX	GO:0005783	juvenile hormone epoxide hydrolase
PZ7180000000037_AX	GO:0044425	juvenile hormone epoxide hydrolase
PZ7180000000037_AX	GO:0004301	juvenile hormone epoxide hydrolase
PZ7180000000038_AX	GO:0016803	juvenile hormone epoxide hydrolase
PZ7180000000038_AX	GO:0016020	juvenile hormone epoxide hydrolase
PZ7180000000021_AX	GO:0016787	juvenile hormone epoxide hydrolase
PZ7180000000021_AX	GO:0016020	juvenile hormone epoxide hydrolase
PZ7180000000022_AX	GO:0009636	jheh1
PZ7180000000022_AX	GO:0006719	jheh1
PZ7180000000022_AX	GO:0008096	jheh1
PZ7180000000022_AX	GO:0016020	jheh1
PZ7180000000031_AX	GO:0055114	phospholipid-hydroperoxide glutathione peroxidase
PZ7180000000031_AX	GO:0004602	phospholipid-hydroperoxide glutathione peroxidase
PZ7180000000031_AX	GO:0006979	phospholipid-hydroperoxide glutathione peroxidase
PZ7180000000039_AX	GO:0016803	juvenile hormone epoxide hydrolase
PZ7180000000039_AX	GO:0016020	juvenile hormone epoxide hydrolase
PZ7180000000023_AX	GO:0014070	juvenile hormone epoxide hydrolase
PZ7180000000023_AX	GO:0006725	juvenile hormone epoxide hydrolase
PZ7180000000023_AX	GO:0016787	juvenile hormone epoxide hydrolase
PZ7180000000023_AX	GO:0016020	juvenile hormone epoxide hydrolase
PZ7180000000027_AX	GO:0016787	juvenile hormone epoxide hydrolase
PZ7180000000028_AX	GO:0044464	juvenile hormone epoxide hydrolase
PZ7180000000028_AX	GO:0003824	juvenile hormone epoxide hydrolase
PZ7180000000032_AX	GO:0016803	epoxide hydrolase
PZ7180000000032_AX	GO:0005783	epoxide hydrolase
PZ7180000000032_AX	GO:0044425	epoxide hydrolase
PZ7180000000033_AX	GO:0009636	juvenile hormone epoxide hydrolase
PZ7180000000033_AX	GO:0016020	juvenile hormone epoxide hydrolase
PZ7180000000033_AX	GO:0004301	juvenile hormone epoxide hydrolase
PZ7180000000034_AX	GO:0005792	juvenile hormone epoxide hydrolase
PZ7180000000034_AX	GO:0006719	juvenile hormone epoxide hydrolase
PZ7180000000034_AX	GO:0008096	juvenile hormone epoxide hydrolase
PZ7180000000034_AX	GO:0005783	juvenile hormone epoxide hydrolase
PZ7180000000034_AX	GO:0044425	juvenile hormone epoxide hydrolase
PZ7180000000035_AX	GO:0009636	juvenile hormone epoxide hydrolase
PZ7180000000035_AX	GO:0004301	juvenile hormone epoxide hydrolase
PZ7180000000035_AX	GO:0016020	juvenile hormone epoxide hydrolase
PZ7180000000040_AX	GO:0005789	juvenile hormone epoxide hydrolase
PZ7180000000040_AX	GO:0005792	juvenile hormone epoxide hydrolase
PZ7180000000040_AX	GO:0009636	juvenile hormone epoxide hydrolase
PZ7180000000040_AX	GO:0016021	juvenile hormone epoxide hydrolase
PZ7180000000040_AX	GO:0019439	juvenile hormone epoxide hydrolase
PZ7180000000040_AX	GO:0033961	juvenile hormone epoxide hydrolase
PZ7180000000040_AX	GO:0004301	juvenile hormone epoxide hydrolase
PZ7180000000041_AX	GO:0008096	juvenile hormone epoxide hydrolase 1
PZ7180000000041_AX	GO:0016020	juvenile hormone epoxide hydrolase 1
PZ7180000000041_AX	GO:0044248	juvenile hormone epoxide hydrolase 1
PZ2054_AX	GO:0006719	jheh1
PZ2054_AX	GO:0044464	jheh1
PZ2054_AX	GO:0008096	jheh1
PZ1551_AX	GO:0016803	juvenile hormone epoxide hydrolase
PZ1551_AX	GO:0016020	juvenile hormone epoxide hydrolase
PZ2276_AX	GO:0005792	jheh3
PZ2276_AX	GO:0006719	jheh3
PZ2276_AX	GO:0008096	jheh3
PZ2728_AX	GO:0009636	juvenile hormone epoxide hydrolase
PZ2728_AX	GO:0016020	juvenile hormone epoxide hydrolase
PZ2728_AX	GO:0004301	juvenile hormone epoxide hydrolase
PZ1202_AM	GO:0006629	lipase 1 precursor
PZ1118_AM	GO:0006508	serine protease
PZ1118_AM	GO:0004252	serine protease
PZ7180000000028_AN	GO:0005856	actin type 2
PZ7180000000028_AN	GO:0005737	actin type 2
PZ7180000000028_AN	GO:0005524	actin type 2
PZ7180000000028_AN	GO:0005515	actin type 2
PZ7180000000031_AN	GO:0051491	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0050775	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0030056	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0030027	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0005884	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0046677	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0030037	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0006911	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0005737	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0007303	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0003779	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0060076	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0051789	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0005885	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0031038	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0045666	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0030589	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0007413	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0010592	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0006928	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0030838	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0009743	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0008335	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0005524	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0005200	arp3 actin-related protein 3 homolog
PZ7180000000031_AN	GO:0002102	arp3 actin-related protein 3 homolog
PZ7180000000032_AN	GO:0005869	arp1 actin-related protein 1 homolog centractin alpha
PZ7180000000032_AN	GO:0005515	arp1 actin-related protein 1 homolog centractin alpha
PZ7180000000032_AN	GO:0005813	arp1 actin-related protein 1 homolog centractin alpha
PZ7180000000032_AN	GO:0016192	arp1 actin-related protein 1 homolog centractin alpha
PZ7180000000032_AN	GO:0005524	arp1 actin-related protein 1 homolog centractin alpha
PZ7180000000019_AN	GO:0005856	arp1 actin-related protein 1-like protein a
PZ7180000000019_AN	GO:0005737	arp1 actin-related protein 1-like protein a
PZ7180000000019_AN	GO:0005524	arp1 actin-related protein 1-like protein a
PZ7180000000019_AN	GO:0005515	arp1 actin-related protein 1-like protein a
PZ7180000000026_AN	GO:0005856	beta actin
PZ7180000000026_AN	GO:0005737	beta actin
PZ7180000000026_AN	GO:0005524	beta actin
PZ7180000000026_AN	GO:0005515	beta actin
PZ7180000000027_AN	GO:0005856	muscle actin
PZ7180000000027_AN	GO:0005737	muscle actin
PZ7180000000027_AN	GO:0005524	muscle actin
PZ7180000000027_AN	GO:0005515	muscle actin
PZ7180000000029_AN	GO:0005856	beta actin
PZ7180000000029_AN	GO:0005737	beta actin
PZ7180000000029_AN	GO:0005524	beta actin
PZ7180000000029_AN	GO:0005515	beta actin
PZ7180000000017_AN	GO:0031011	actin
PZ7180000000017_AN	GO:0032507	actin
PZ7180000000017_AN	GO:0007291	actin
PZ7180000000017_AN	GO:0000910	actin
PZ7180000000017_AN	GO:0007010	actin
PZ7180000000017_AN	GO:0006911	actin
PZ7180000000017_AN	GO:0005524	actin
PZ7180000000017_AN	GO:0005515	actin
PZ7180000000017_AN	GO:0005884	actin
PZ7180000000017_AN	GO:0005811	actin
PZ7180000000018_AN	GO:0005856	actin
PZ7180000000018_AN	GO:0005737	actin
PZ7180000000018_AN	GO:0005524	actin
PZ7180000000018_AN	GO:0005515	actin
PZ7180000000020_AN	GO:0015020	actin
PZ7180000000020_AN	GO:0051533	actin
PZ7180000000020_AN	GO:0000910	actin
PZ7180000000020_AN	GO:0007010	actin
PZ7180000000020_AN	GO:0007507	actin
PZ7180000000020_AN	GO:0015012	actin
PZ7180000000020_AN	GO:0005524	actin
PZ7180000000020_AN	GO:0005515	actin
PZ7180000000020_AN	GO:0005884	actin
PZ7180000000020_AN	GO:0005737	actin
PZ7180000000020_AN	GO:0030206	actin
PZ7180000000021_AN	GO:0005737	arp2 actin-related protein 2b homolog
PZ7180000000021_AN	GO:0005200	arp2 actin-related protein 2b homolog
PZ7180000000021_AN	GO:0005885	arp2 actin-related protein 2b homolog
PZ7180000000021_AN	GO:0003779	arp2 actin-related protein 2b homolog
PZ7180000000021_AN	GO:0005524	arp2 actin-related protein 2b homolog
PZ7180000000021_AN	GO:0008064	arp2 actin-related protein 2b homolog
PZ7180000000021_AN	GO:0042995	arp2 actin-related protein 2b homolog
PZ7180000000022_AN	GO:0044238	ensangg00000011698 protein
PZ7180000000022_AN	GO:0000910	ensangg00000011698 protein
PZ7180000000022_AN	GO:0007010	ensangg00000011698 protein
PZ7180000000022_AN	GO:0034960	ensangg00000011698 protein
PZ7180000000022_AN	GO:0007517	ensangg00000011698 protein
PZ7180000000022_AN	GO:0000166	ensangg00000011698 protein
PZ7180000000022_AN	GO:0035060	ensangg00000011698 protein
PZ7180000000022_AN	GO:0005200	ensangg00000011698 protein
PZ7180000000022_AN	GO:0005884	ensangg00000011698 protein
PZ7180000000022_AN	GO:0003713	ensangg00000011698 protein
PZ7180000000022_AN	GO:0048813	ensangg00000011698 protein
PZ7180000000023_AN	GO:0005488	arp5 actin-related protein 5 homolog
PZ7180000000023_AN	GO:0045449	arp5 actin-related protein 5 homolog
PZ7180000000023_AN	GO:0005634	arp5 actin-related protein 5 homolog
PZ7180000000024_AN	GO:0005794	unc-50 homolog
PZ7180000000024_AN	GO:0003723	unc-50 homolog
PZ7180000000024_AN	GO:0006810	unc-50 homolog
PZ7180000000024_AN	GO:0007166	unc-50 homolog
PZ7180000000024_AN	GO:0005637	unc-50 homolog
PZ7180000000033_AN	GO:0005869	arp1 actin-related protein 1 homolog centractin beta
PZ7180000000033_AN	GO:0005524	arp1 actin-related protein 1 homolog centractin beta
PZ7180000000033_AN	GO:0005813	arp1 actin-related protein 1 homolog centractin beta
PZ7180000000033_AN	GO:0005515	arp1 actin-related protein 1 homolog centractin beta
PZ1707_AN	GO:0005856	actin
PZ1707_AN	GO:0005737	actin
PZ1707_AN	GO:0005524	actin
PZ1707_AN	GO:0005515	actin
PZ1457_AN	GO:0015020	actin
PZ1457_AN	GO:0051533	actin
PZ1457_AN	GO:0000910	actin
PZ1457_AN	GO:0007010	actin
PZ1457_AN	GO:0007507	actin
PZ1457_AN	GO:0015012	actin
PZ1457_AN	GO:0005524	actin
PZ1457_AN	GO:0005515	actin
PZ1457_AN	GO:0005884	actin
PZ1457_AN	GO:0005737	actin
PZ1457_AN	GO:0030206	actin
PZ1693_AN	GO:0015020	actin
PZ1693_AN	GO:0051533	actin
PZ1693_AN	GO:0000910	actin
PZ1693_AN	GO:0007010	actin
PZ1693_AN	GO:0007507	actin
PZ1693_AN	GO:0015012	actin
PZ1693_AN	GO:0005524	actin
PZ1693_AN	GO:0005515	actin
PZ1693_AN	GO:0005884	actin
PZ1693_AN	GO:0005737	actin
PZ1693_AN	GO:0030206	actin
PZ1854_AN	GO:0015020	actin
PZ1854_AN	GO:0051533	actin
PZ1854_AN	GO:0000910	actin
PZ1854_AN	GO:0007010	actin
PZ1854_AN	GO:0007507	actin
PZ1854_AN	GO:0015012	actin
PZ1854_AN	GO:0005524	actin
PZ1854_AN	GO:0005515	actin
PZ1854_AN	GO:0005884	actin
PZ1854_AN	GO:0005737	actin
PZ1854_AN	GO:0030206	actin
PZ2048_AN	GO:0015020	actin
PZ2048_AN	GO:0051533	actin
PZ2048_AN	GO:0000910	actin
PZ2048_AN	GO:0007010	actin
PZ2048_AN	GO:0007507	actin
PZ2048_AN	GO:0015012	actin
PZ2048_AN	GO:0005524	actin
PZ2048_AN	GO:0005515	actin
PZ2048_AN	GO:0005884	actin
PZ2048_AN	GO:0005737	actin
PZ2048_AN	GO:0030206	actin
PZ2257_AN	GO:0015020	actin
PZ2257_AN	GO:0051533	actin
PZ2257_AN	GO:0000910	actin
PZ2257_AN	GO:0007010	actin
PZ2257_AN	GO:0007507	actin
PZ2257_AN	GO:0015012	actin
PZ2257_AN	GO:0005524	actin
PZ2257_AN	GO:0005515	actin
PZ2257_AN	GO:0005884	actin
PZ2257_AN	GO:0005737	actin
PZ2257_AN	GO:0030206	actin
PZ7180000000041_AO	GO:0004867	cp8 precursor
PZ7180000000011_DA	GO:0046872	isoform d
PZ7180000000011_DA	GO:0005925	isoform d
PZ7180000000014_DA	GO:0008270	af172845_1death-associated lim only protein dalp
PZ7180000000015_DA	GO:0008270	af172845_1death-associated lim only protein dalp
PZ7180000000010_DA	GO:0007391	lim protein pin-2
PZ7180000000010_DA	GO:0008258	lim protein pin-2
PZ7180000000010_DA	GO:0046872	lim protein pin-2
PZ7180000000010_DA	GO:0046329	lim protein pin-2
PZ7180000000010_DA	GO:0031252	lim protein pin-2
PZ7180000000010_DA	GO:0009880	lim protein pin-2
PZ7180000000012_DA	GO:0005634	four and a half lim domains
PZ7180000000012_DA	GO:0008270	four and a half lim domains
PZ7180000000012_DB	GO:0046872	annexin b11 isoform a
PZ7180000000012_DB	GO:0043169	annexin b11 isoform a
PZ7180000000014_DB	GO:0003779	annexin ix-a
PZ7180000000014_DB	GO:0005544	annexin ix-a
PZ7180000000014_DB	GO:0005509	annexin ix-a
PZ7180000000014_DB	GO:0048190	annexin ix-a
PZ7180000000009_DB	GO:0003779	annexin ix-a
PZ7180000000009_DB	GO:0005544	annexin ix-a
PZ7180000000009_DB	GO:0005509	annexin ix-a
PZ7180000000009_DB	GO:0048190	annexin ix-a
PZ7180000000010_DB	GO:0003779	annexin ix-a
PZ7180000000010_DB	GO:0005544	annexin ix-a
PZ7180000000010_DB	GO:0005509	annexin ix-a
PZ7180000000010_DB	GO:0048190	annexin ix-a
PZ7180000000013_DB	GO:0003779	annexin ix-c
PZ7180000000013_DB	GO:0005544	annexin ix-c
PZ7180000000013_DB	GO:0005509	annexin ix-c
PZ7180000000013_DB	GO:0048190	annexin ix-c
PZ7180000000016_DB	GO:0003779	annexin ix-a
PZ7180000000016_DB	GO:0005544	annexin ix-a
PZ7180000000016_DB	GO:0005509	annexin ix-a
PZ7180000000016_DB	GO:0048190	annexin ix-a
PZ7180000000011_DB	GO:0003779	annexin ix-a
PZ7180000000011_DB	GO:0005544	annexin ix-a
PZ7180000000011_DB	GO:0005509	annexin ix-a
PZ7180000000011_DB	GO:0048190	annexin ix-a
PZ7180000000017_DB	GO:0003779	annexin ix-c
PZ7180000000017_DB	GO:0005544	annexin ix-c
PZ7180000000017_DB	GO:0005509	annexin ix-c
PZ7180000000017_DB	GO:0048190	annexin ix-c
PZ335_DB	GO:0005509	annexin a4
PZ335_DB	GO:0005544	annexin a4
PZ7180000000009_DC	GO:0005576	beta- -glucan recognition protein 2
PZ7180000000009_DC	GO:0008367	beta- -glucan recognition protein 2
PZ7180000000009_DC	GO:0045088	beta- -glucan recognition protein 2
PZ7180000000010_DC	GO:0005576	beta- -glucan recognition protein 2
PZ7180000000010_DC	GO:0008367	beta- -glucan recognition protein 2
PZ7180000000010_DC	GO:0045088	beta- -glucan recognition protein 2
PZ7180000000011_DC	GO:0004553	beta- -glucan recognition protein 2
PZ7180000000011_DC	GO:0005975	beta- -glucan recognition protein 2
PZ7180000000011_DC	GO:0005576	beta- -glucan recognition protein 2
PZ7180000000011_DC	GO:0008367	beta- -glucan recognition protein 2
PZ7180000000011_DC	GO:0045088	beta- -glucan recognition protein 2
PZ7180000000016_DC	GO:0005576	gram-negative bacteria binding protein 3
PZ7180000000016_DC	GO:0008367	gram-negative bacteria binding protein 3
PZ7180000000016_DC	GO:0045088	gram-negative bacteria binding protein 3
PZ7180000000017_DC	GO:0005576	beta- -glucan recognition protein 2
PZ7180000000017_DC	GO:0008367	beta- -glucan recognition protein 2
PZ7180000000017_DC	GO:0045088	beta- -glucan recognition protein 2
PZ7180000000012_DC	GO:0045088	reverse transcriptase
